GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
84967        1   36849031   36873493    128      17  556     -0.24415      0.59644
127700       1   36873507   36926086    293      17  556     -0.21207      0.58397
64960        1   36911362   36940040    145      20  556      -0.4793      0.68414
1441         1   36921644   36958915    151      34  556     -0.16525      0.56563
2899         1   37251128   37509844    624      68  556     -0.60586       0.7277
80149        1   37930119   37959978    113      34  556      -2.6205      0.99561
64769        1   37945561   37990420    188      38  556      -1.7052      0.95592
79753        1   37990050   38029945    117      27  556     -0.91765       0.8206
7802         1   38012520   38042458    112      27  556     -0.79058       0.7854
29889        1   38022413   38071586    174      34  556     -0.76456      0.77773
284654       1   38066821   38110595    152      35  556       -1.022       0.8466
54955        1   38137242   38168007    105      17  556      0.32856      0.37125
55143        1   38148073   38185391    144      17  556      0.46816      0.31984
284656       1   38171646   38240824    320      34  556      -0.1288      0.55124
149175       1   38249721   38277278     71      18  556     -0.57075      0.71592
79693        1   38258614   38283865     41      12  556      -1.0405      0.85094
127687       1   38263473   38285126     39      11  556      -1.2371      0.89197
4520         1   38265239   38335292    170      32  556     0.061604      0.47544
3633         1   38316369   38422729    328      33  556     0.026339      0.48949
10946        1   38412647   38466019    183      25  556      0.23947      0.40537
2275         1   38452439   38481199     88      33  556      -1.6671      0.95225
51118        1   38468384   38500497     73      25  556       -1.198      0.88454
5453         1   38499523   38522450     60      13  556      0.45063      0.32613
64121        1   39293869   39335495    170      33  556     0.094252      0.46245
26292        1   39318162   39349050    113      27  556     -0.12292      0.54891
81025        1   39329739   39357298    119      21  556     -0.28933      0.61384
54933        1   39340614   39417456    367      51  556     -0.12797      0.55091
79647        1   39446916   39481737    191      25  556       1.0449      0.14804
4725         1   39481967   39510308    177      21  556      0.67449         0.25
23499        1   39539839   39962810   1301      54  556       1.3589     0.087092
643314       1   39865176   39892154     70      23  556      0.72943      0.23287
353500       1   39947318   40005541    253      38  556    -0.016202      0.50646
8761         1   40016485   40052522    132      27  556      0.66836      0.25195
26508        1   40079103   40115348    127      38  556      0.54565      0.29265
84618        1   40114793   40147710    102      25  556      0.83109      0.20296
51440        1   40134320   40167382    167      31  556       1.3551     0.087697
10450        1   40194517   40239586    127      25  556      0.85722      0.19566
656          1   40213903   40264533    259      27  556       1.5506     0.060495
64064        1   40225197   40247020     79      20  556      0.97918      0.16374
101929536    1   40244654   40265843    172      17  556       1.7496     0.040097
54802        1   40296703   40359177    228      29  556      0.61156      0.27041
4610         1   40351096   40377687     91      25  556     0.097868      0.46102
84879        1   40410784   40445630    116      36  556      -1.1934      0.88364
10487        1   40495912   40548321    211      17  556     -0.67146      0.74904
5538         1   40528382   40573142    178      22  556     -0.80387      0.78926
6018         1   40617041   40716593    161      33  556     -0.85756      0.80443
127391       1   40703573   40727365     41      16  556     -0.53931      0.70517
10269        1   40713722   40769856    112      31  556     -0.43644      0.66874
1298         1   40756162   40792939    154      27  556     -0.45964      0.67711
64744        1   40829378   40898998    227      46  556    -0.094748      0.53774
65243        1   40905774   40939390    186      44  556     -0.60897      0.72873
339559       1   40933043   40972015    161      31  556      0.29615      0.38356
64789        1   40964391   40992228    128      22  556     -0.12932      0.55145
127396       1   40987233   41023841    199      22  556     -0.16677      0.56623
9783         1   41076352   41141324    225      43  556      -1.2024       0.8854
4802         1   41147242   41247275    342      29  556     -0.63242      0.73644
9132         1   41239684   41316124    302      61  556      -0.2698      0.60634
163732       1   41316728   41338018    129      26  556      0.78012      0.21766
1503         1   41435007   41488237    193      41  556     -0.15459      0.56143
200172       1   41471269   41499116    107      26  556      -0.2479       0.5979
22955        1   41482871   41717815    785      37  556      -0.2355      0.59309
100132074    1   41817328   41859263    167      44  556     -0.51713      0.69747
1907         1   41934446   41960348    138      34  556      0.72555      0.23406
59269        1   41962036   42511596   2117     110  556    -0.042216      0.51684
2981         1   42609092   42631495     72      19  556     -0.21386      0.58467
2980         1   42618362   42640395     75      21  556     -0.71831      0.76372
22887        1   42632210   42811548    471      30  556     -0.11874      0.54726
284716       1   42836468   42899900    249      24  556     -0.86351      0.80607
84217        1   42886000   42931938    166      19  556     -0.26222      0.60342
