GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
6421         1   35631981   35668766    147      16  373687      -1.1159      0.86776
9202         1   35724444   35897545    413      34  361529     -0.58748      0.72156
79932        1   35889091   36033037    340      34  357716      -1.0933      0.86287
23154        1   36013311   36042380     67      19  367843      -1.3937      0.91829
339488       1   36028971   36070929    146      23  364119     -0.63918      0.73865
5690         1   36030259   36117445    289      24  356485     -0.38585       0.6502
127703       1   36169477   36194790     52      13  371507      0.15075      0.44009
63967        1   36175819   36245568    128      19  380074     -0.10552      0.54202
192670       1   36263231   36333491    155      31  357937    -0.018014      0.50719
26523        1   36325412   36405211    175      36  370961      0.29276      0.38485
192669       1   36386364   36532360    252      25  354074     -0.17903      0.57104
27285        1   36539676   36563877     58      13  365550     -0.41556      0.66113
54936        1   36544453   36569533     69      16  369722     -0.12217      0.54862
1296         1   36550840   36601305    134      24  360083      0.28578      0.38752
27095        1   36592170   36631654    101      14  350279      0.89509      0.18537
55700        1   36611751   36656450    122      17  367816       1.2887     0.098745
9967         1   36680017   36780958    166      18  327934    -0.067555      0.52693
79729        1   36761889   36803544     73      14  365275      0.21806      0.41369
55194        1   36777631   36800567     40      12  356765      0.33252      0.36975
83931        1   36795225   36861525    130      23  333453      0.77782      0.21834
84967        1   36849031   36873493    122      15  336152      0.33427      0.36909
127700       1   36873507   36926086    293      17  386343    -0.031374      0.51251
64960        1   36911362   36940040    138      18  396840      0.32618      0.37214
1441         1   36921644   36958915    148      33  383952      0.96265      0.16786
2899         1   37251128   37509844    728      89  350722       1.3478     0.088865
80149        1   37930119   37959978    105      32  379181      -0.7237      0.76537
64769        1   37945561   37990420    173      34  384968     -0.40874      0.65863
79753        1   37990050   38029945    132      33  397765     -0.42703      0.66532
7802         1   38012520   38042458    111      27  398721     -0.34083      0.63339
29889        1   38022413   38071586    168      33  396037     -0.32627      0.62789
284654       1   38066821   38110595    154      36  399565    -0.035214      0.51405
54955        1   38137242   38168007    126      23  371587        1.266      0.10276
55143        1   38148073   38185391    169      22  372830      0.79774      0.21251
284656       1   38171646   38240824    315      36  385390       1.1231       0.1307
149175       1   38249721   38277278     70      18  384411       1.9015     0.028615
79693        1   38258614   38283865     42      13  367893       1.0286      0.15184
127687       1   38263473   38285126     40      12  376775      0.70692      0.23981
4520         1   38265239   38335292    176      34  373824       1.2092      0.11328
3633         1   38316369   38422729    337      37  352226      0.85474      0.19635
10946        1   38412647   38466019    188      26  363439       -0.765      0.77787
2275         1   38452439   38481199     87      33  280262      0.39731      0.34557
51118        1   38468384   38500497     79      28  288362      0.48414      0.31414
5453         1   38499523   38522450     59      13  366296      -1.0558      0.85448
64121        1   39293869   39335495    147      30  364681     -0.75597      0.77517
26292        1   39318162   39349050     99      21  365759     -0.76882        0.779
81025        1   39329739   39357298    114      18  377863     -0.69646      0.75693
54933        1   39340614   39417456    329      40  356510     -0.33604      0.63158
79647        1   39446916   39481737    173      21  370533      0.22314      0.41171
4725         1   39481967   39510308    160      17  334199      0.97341      0.16517
23499        1   39539839   39962810   1265      50  373422   -0.0023565      0.50094
643314       1   39865176   39892154     66      21  372347      0.63357      0.26318
353500       1   39947318   40005541    214      40  325317      0.43361      0.33229
8761         1   40016485   40052522    131      27  382320       1.4713     0.070602
26508        1   40079103   40115348    133      41  387822        1.781     0.037456
84618        1   40114793   40147710    108      27  397481      0.46854       0.3197
51440        1   40134320   40167382    162      30  356594     -0.24077      0.59513
10450        1   40194517   40239586    126      25  362272       0.7662      0.22178
656          1   40213903   40264533    265      28  325711      0.87528      0.19071
64064        1   40225197   40247020     75      19  315775       0.7664      0.22172
101929536    1   40244654   40265843    176      18  328073       0.8176      0.20679
54802        1   40296703   40359177    233      31  384817       1.9453     0.025871
4610         1   40351096   40377687     93      26  385766       1.3037     0.096172
84879        1   40410784   40445630    103      30  267409      0.10359      0.45875
10487        1   40495912   40548321    219      18  385961     -0.33032      0.62942
5538         1   40528382   40573142    179      22  392231      0.33775      0.36778
6018         1   40617041   40716593    165      36  363828      0.88421      0.18829
